player,session,session_date,score,flag
Player 6,Strength Building,2022-03-25,8,Actual
Player 6,Strength Building,2022-03-28,8,Carried Over
Player 6,Strength Building,2022-03-29,8,Carried Over
Player 6,Strength Building,2022-03-30,5,Actual
Player 6,Strength Building,2022-03-31,7,Actual
Player 6,Strength Building,2022-04-01,10,Actual
Player 6,Strength Building,2022-04-04,10,Carried Over
Player 6,Strength Building,2022-04-05,3,Actual
Player 6,Strength Building,2022-04-06,4,Actual
Player 6,Strength Building,2022-04-07,3,Actual
Player 6,Strength Building,2022-04-08,3,Carried Over
Player 6,Strength Building,2022-04-11,10,Actual
Player 6,Strength Building,2022-04-12,3,Actual
Player 6,Strength Building,2022-04-13,3,Carried Over
Player 6,Strength Building,2022-04-14,10,Actual
Player 6,Strength Building,2022-04-15,10,Actual
Player 6,Strength Building,2022-04-18,9,Actual
Player 6,Strength Building,2022-04-19,8,Actual
Player 6,Strength Building,2022-04-20,6,Actual
Player 6,Strength Building,2022-04-21,3,Actual
Player 6,Strength Building,2022-04-22,10,Actual
Player 6,Strength Building,2022-04-25,10,Actual
Player 6,Strength Building,2022-04-26,10,Carried Over
Player 6,Strength Building,2022-04-27,10,Carried Over
Player 6,Strength Building,2022-04-28,5,Actual
Player 6,Strength Building,2022-04-29,10,Actual
Player 6,Strength Building,2022-05-02,4,Actual
Player 6,Strength Building,2022-05-03,4,Carried Over
Player 6,Strength Building,2022-05-04,5,Actual
Player 6,Strength Building,2022-05-05,5,Carried Over
Player 6,Strength Building,2022-05-06,6,Actual
Player 6,Strength Building,2022-05-09,10,Actual
Player 6,Strength Building,2022-05-10,7,Actual
Player 6,Strength Building,2022-05-11,6,Actual
Player 6,Strength Building,2022-05-12,3,Actual
Player 6,Strength Building,2022-05-13,7,Actual
Player 6,Strength Building,2022-05-16,6,Actual
Player 6,Strength Building,2022-05-17,6,Actual
Player 6,Strength Building,2022-05-18,10,Actual
Player 6,Strength Building,2022-05-19,5,Actual
Player 6,Strength Building,2022-05-20,5,Carried Over
Player 6,Strength Building,2022-05-23,5,Carried Over
Player 6,Strength Building,2022-05-24,5,Carried Over
Player 6,Strength Building,2022-05-25,5,Carried Over
Player 6,Strength Building,2022-05-26,5,Actual
Player 6,Strength Building,2022-05-27,8,Actual
Player 6,Strength Building,2022-05-30,3,Actual
Player 6,Strength Building,2022-05-31,10,Actual
Player 6,Strength Building,2022-06-01,10,Carried Over
Player 6,Strength Building,2022-06-02,7,Actual
Player 6,Strength Building,2022-06-03,8,Actual
Player 6,Strength Building,2022-06-06,8,Carried Over
Player 6,Strength Building,2022-06-07,8,Carried Over
Player 6,Strength Building,2022-06-08,8,Actual
Player 6,Strength Building,2022-06-09,8,Carried Over
Player 6,Strength Building,2022-06-10,4,Actual
Player 6,Strength Building,2022-06-13,6,Actual
Player 6,Strength Building,2022-06-14,7,Actual
Player 6,Strength Building,2022-06-15,8,Actual
Player 6,Strength Building,2022-06-16,3,Actual
Player 6,Strength Building,2022-06-17,4,Actual
Player 6,Strength Building,2022-06-20,10,Actual
Player 6,Strength Building,2022-06-21,4,Actual
Player 6,Strength Building,2022-06-22,4,Actual
Player 6,Strength Building,2022-06-23,8,Actual
Player 6,Strength Building,2022-06-24,5,Actual
Player 6,Strength Building,2022-06-27,4,Actual
Player 6,Strength Building,2022-06-28,4,Carried Over
Player 6,Strength Building,2022-06-29,4,Carried Over
Player 6,Strength Building,2022-06-30,5,Actual
Player 6,Strength Building,2022-07-01,10,Actual
Player 6,Strength Building,2022-07-04,10,Actual
Player 6,Strength Building,2022-07-05,9,Actual
Player 6,Strength Building,2022-07-06,4,Actual
Player 6,Strength Building,2022-07-07,6,Actual
Player 6,Strength Building,2022-07-08,6,Carried Over
Player 6,Strength Building,2022-07-11,6,Carried Over
Player 6,Strength Building,2022-07-12,10,Actual
Player 6,Strength Building,2022-07-13,10,Actual
Player 6,Strength Building,2022-07-14,5,Actual
Player 6,Strength Building,2022-07-15,5,Carried Over
Player 6,Strength Building,2022-07-18,7,Actual
Player 6,Strength Building,2022-07-19,8,Actual
Player 6,Strength Building,2022-07-20,8,Carried Over
Player 6,Strength Building,2022-07-21,6,Actual
Player 6,Strength Building,2022-07-22,4,Actual
Player 6,Strength Building,2022-07-25,5,Actual
Player 6,Strength Building,2022-07-26,8,Actual
Player 6,Strength Building,2022-07-27,8,Carried Over
Player 6,Strength Building,2022-07-28,8,Carried Over
Player 6,Strength Building,2022-07-29,6,Actual
Player 7,Agility,2021-08-02,7,Actual
Player 7,Agility,2021-08-03,7,Carried Over
Player 7,Agility,2021-08-04,7,Carried Over
Player 7,Agility,2021-08-05,7,Carried Over
Player 7,Agility,2021-08-06,6,Actual
Player 7,Agility,2021-08-09,6,Carried Over
Player 7,Agility,2021-08-10,9,Actual
Player 7,Agility,2021-08-11,8,Actual
Player 7,Agility,2021-08-12,8,Carried Over
Player 7,Agility,2021-08-13,8,Carried Over
Player 7,Agility,2021-08-16,8,Carried Over
Player 7,Agility,2021-08-17,8,Carried Over
Player 7,Agility,2021-08-18,8,Carried Over
Player 7,Agility,2021-08-19,10,Actual
Player 7,Agility,2021-08-20,9,Actual
Player 7,Agility,2021-08-23,3,Actual
Player 7,Agility,2021-08-24,8,Actual
Player 7,Agility,2021-08-25,8,Carried Over
Player 7,Agility,2021-08-26,8,Carried Over
Player 7,Agility,2021-08-27,5,Actual
Player 7,Agility,2021-08-30,5,Carried Over
Player 7,Agility,2021-08-31,5,Carried Over
Player 7,Agility,2021-09-01,5,Carried Over
Player 7,Agility,2021-09-02,5,Carried Over
Player 7,Agility,2021-09-03,5,Carried Over
Player 7,Agility,2021-09-06,10,Actual
Player 7,Agility,2021-09-07,10,Carried Over
Player 7,Agility,2021-09-08,10,Carried Over
Player 7,Agility,2021-09-09,3,Actual
Player 7,Agility,2021-09-10,3,Carried Over
Player 7,Agility,2021-09-13,6,Actual
Player 7,Agility,2021-09-14,4,Actual
Player 7,Agility,2021-09-15,10,Actual
Player 7,Agility,2021-09-16,10,Carried Over
Player 7,Agility,2021-09-17,5,Actual
Player 7,Agility,2021-09-20,5,Carried Over
Player 7,Agility,2021-09-21,5,Carried Over
Player 7,Agility,2021-09-22,7,Actual
Player 7,Agility,2021-09-23,3,Actual
Player 7,Agility,2021-09-24,3,Carried Over
Player 7,Agility,2021-09-27,3,Carried Over
Player 7,Agility,2021-09-28,3,Carried Over
Player 7,Agility,2021-09-29,3,Carried Over
Player 7,Agility,2021-09-30,5,Actual
Player 7,Agility,2021-10-01,10,Actual
Player 7,Agility,2021-10-04,10,Carried Over
Player 7,Agility,2021-10-05,10,Carried Over
Player 7,Agility,2021-10-06,10,Carried Over
Player 7,Agility,2021-10-07,10,Carried Over
Player 7,Agility,2021-10-08,10,Carried Over
Player 7,Agility,2021-10-11,10,Carried Over
Player 7,Agility,2021-10-12,10,Carried Over
Player 7,Agility,2021-10-13,3,Actual
Player 7,Agility,2021-10-14,3,Carried Over
Player 7,Agility,2021-10-15,3,Carried Over
Player 7,Agility,2021-10-18,3,Carried Over
Player 7,Agility,2021-10-19,3,Carried Over
Player 7,Agility,2021-10-20,3,Carried Over
Player 7,Agility,2021-10-21,7,Actual
Player 7,Agility,2021-10-22,7,Carried Over
Player 7,Agility,2021-10-25,7,Carried Over
Player 7,Agility,2021-10-26,7,Carried Over
Player 7,Agility,2021-10-27,7,Carried Over
Player 7,Agility,2021-10-28,7,Carried Over
Player 7,Agility,2021-10-29,7,Carried Over
Player 7,Agility,2021-11-01,7,Carried Over
Player 7,Agility,2021-11-02,7,Carried Over
Player 7,Agility,2021-11-03,7,Actual
Player 7,Agility,2021-11-04,7,Carried Over
Player 7,Agility,2021-11-05,7,Carried Over
Player 7,Agility,2021-11-08,7,Carried Over
Player 7,Agility,2021-11-09,7,Carried Over
Player 7,Agility,2021-11-10,7,Carried Over
Player 7,Agility,2021-11-11,7,Carried Over
Player 7,Agility,2021-11-12,7,Carried Over
Player 7,Agility,2021-11-15,7,Carried Over
Player 7,Agility,2021-11-16,7,Carried Over
Player 7,Agility,2021-11-17,5,Actual
Player 7,Agility,2021-11-18,5,Carried Over
Player 7,Agility,2021-11-19,7,Actual
Player 7,Agility,2021-11-22,7,Carried Over
Player 7,Agility,2021-11-23,7,Carried Over
Player 7,Agility,2021-11-24,7,Carried Over
Player 7,Agility,2021-11-25,7,Carried Over
Player 7,Agility,2021-11-26,4,Actual
Player 7,Agility,2021-11-29,4,Carried Over
Player 7,Agility,2021-11-30,4,Carried Over
Player 7,Agility,2021-12-01,4,Actual
Player 7,Agility,2021-12-02,5,Actual
Player 7,Agility,2021-12-03,10,Actual
Player 7,Agility,2021-12-06,10,Carried Over
Player 7,Agility,2021-12-07,10,Carried Over
Player 7,Agility,2021-12-08,10,Carried Over
Player 7,Agility,2021-12-09,10,Carried Over
Player 7,Agility,2021-12-10,10,Carried Over
Player 7,Agility,2021-12-13,10,Carried Over
Player 7,Agility,2021-12-14,10,Carried Over
Player 7,Agility,2021-12-15,10,Carried Over
Player 7,Agility,2021-12-16,10,Carried Over
Player 7,Agility,2021-12-17,5,Actual
Player 7,Agility,2021-12-20,5,Carried Over
Player 7,Agility,2021-12-21,5,Carried Over
Player 7,Agility,2021-12-22,5,Carried Over
Player 7,Agility,2021-12-23,5,Carried Over
Player 7,Agility,2021-12-24,5,Carried Over
Player 7,Agility,2021-12-27,5,Carried Over
Player 7,Agility,2021-12-28,5,Carried Over
Player 7,Agility,2021-12-29,7,Actual
Player 7,Agility,2021-12-30,7,Carried Over
Player 7,Agility,2021-12-31,7,Carried Over
Player 7,Agility,2022-01-03,7,Actual
Player 7,Agility,2022-01-04,7,Carried Over
Player 7,Agility,2022-01-05,5,Actual
Player 7,Agility,2022-01-06,3,Actual
Player 7,Agility,2022-01-07,6,Actual
Player 7,Agility,2022-01-10,6,Carried Over
Player 7,Agility,2022-01-11,9,Actual
Player 7,Agility,2022-01-12,8,Actual
Player 7,Agility,2022-01-13,8,Carried Over
Player 7,Agility,2022-01-14,8,Carried Over
Player 7,Agility,2022-01-17,8,Carried Over
Player 7,Agility,2022-01-18,5,Actual
Player 7,Agility,2022-01-19,5,Carried Over
Player 7,Agility,2022-01-20,10,Actual
Player 7,Agility,2022-01-21,9,Actual
Player 7,Agility,2022-01-24,3,Actual
Player 7,Agility,2022-01-25,8,Actual
Player 7,Agility,2022-01-26,8,Carried Over
Player 7,Agility,2022-01-27,8,Carried Over
Player 7,Agility,2022-01-28,5,Actual
Player 7,Agility,2022-01-31,5,Carried Over
Player 7,Agility,2022-02-01,10,Actual
Player 7,Agility,2022-02-02,4,Actual
Player 7,Agility,2022-02-03,9,Actual
Player 7,Agility,2022-02-04,9,Carried Over
Player 7,Agility,2022-02-07,10,Actual
Player 7,Agility,2022-02-08,10,Actual
Player 7,Agility,2022-02-09,10,Carried Over
Player 7,Agility,2022-02-10,3,Actual
Player 7,Agility,2022-02-11,8,Actual
Player 7,Agility,2022-02-14,6,Actual
Player 7,Agility,2022-02-15,4,Actual
Player 7,Agility,2022-02-16,10,Actual
Player 7,Agility,2022-02-17,10,Carried Over
Player 7,Agility,2022-02-18,5,Actual
Player 7,Agility,2022-02-21,8,Actual
Player 7,Agility,2022-02-22,8,Carried Over
Player 7,Agility,2022-02-23,7,Actual
Player 7,Agility,2022-02-24,3,Actual
Player 7,Agility,2022-02-25,3,Carried Over
Player 7,Agility,2022-02-28,6,Actual
Player 7,Agility,2022-03-01,5,Actual
Player 7,Agility,2022-03-02,10,Actual
Player 7,Agility,2022-03-03,10,Carried Over
Player 7,Agility,2022-03-04,5,Actual
Player 7,Agility,2022-03-07,6,Actual
Player 7,Agility,2022-03-08,10,Actual
Player 7,Agility,2022-03-09,6,Actual
Player 7,Agility,2022-03-10,10,Actual
Player 7,Agility,2022-03-11,9,Actual
Player 7,Agility,2022-03-14,3,Actual
Player 7,Agility,2022-03-15,3,Carried Over
Player 7,Agility,2022-03-16,3,Carried Over
Player 7,Agility,2022-03-17,5,Actual
Player 7,Agility,2022-03-18,5,Carried Over
Player 7,Agility,2022-03-21,4,Actual
Player 7,Agility,2022-03-22,7,Actual
Player 7,Agility,2022-03-23,7,Carried Over
Player 7,Agility,2022-03-24,3,Actual
Player 7,Agility,2022-03-25,6,Actual
Player 7,Agility,2022-03-28,5,Actual
Player 7,Agility,2022-03-29,9,Actual
Player 7,Agility,2022-03-30,10,Actual
Player 7,Agility,2022-03-31,7,Actual
Player 7,Agility,2022-04-01,7,Carried Over
Player 7,Agility,2022-04-04,7,Actual
Player 7,Agility,2022-04-05,7,Carried Over
Player 7,Agility,2022-04-06,7,Carried Over
Player 7,Agility,2022-04-07,9,Actual
Player 7,Agility,2022-04-08,9,Carried Over
Player 7,Agility,2022-04-11,9,Carried Over
Player 7,Agility,2022-04-12,9,Carried Over
Player 7,Agility,2022-04-13,9,Carried Over
Player 7,Agility,2022-04-14,9,Carried Over
Player 7,Agility,2022-04-15,9,Carried Over
Player 7,Agility,2022-04-18,5,Actual
Player 7,Agility,2022-04-19,5,Carried Over
Player 7,Agility,2022-04-20,7,Actual
Player 7,Agility,2022-04-21,10,Actual
Player 7,Agility,2022-04-22,10,Actual
Player 7,Agility,2022-04-25,6,Actual
Player 7,Agility,2022-04-26,7,Actual
Player 7,Agility,2022-04-27,4,Actual
Player 7,Agility,2022-04-28,4,Carried Over
Player 7,Agility,2022-04-29,4,Carried Over
Player 7,Agility,2022-05-02,4,Actual
Player 7,Agility,2022-05-03,5,Actual
Player 7,Agility,2022-05-04,10,Actual
Player 7,Agility,2022-05-05,3,Actual
Player 7,Agility,2022-05-06,3,Carried Over
Player 7,Agility,2022-05-09,9,Actual
Player 7,Agility,2022-05-10,5,Actual
Player 7,Agility,2022-05-11,5,Carried Over
Player 7,Agility,2022-05-12,4,Actual
Player 7,Agility,2022-05-13,3,Actual
Player 7,Agility,2022-05-16,3,Carried Over
Player 7,Agility,2022-05-17,8,Actual
Player 7,Agility,2022-05-18,5,Actual
Player 7,Agility,2022-05-19,5,Carried Over
Player 7,Agility,2022-05-20,7,Actual
Player 7,Agility,2022-05-23,7,Carried Over
Player 7,Agility,2022-05-24,7,Carried Over
Player 7,Agility,2022-05-25,7,Carried Over
Player 7,Agility,2022-05-26,7,Actual
Player 7,Agility,2022-05-27,5,Actual
Player 7,Agility,2022-05-30,7,Actual
Player 7,Agility,2022-05-31,7,Carried Over
Player 7,Agility,2022-06-01,7,Carried Over
Player 7,Agility,2022-06-02,7,Carried Over
Player 7,Agility,2022-06-03,5,Actual
Player 7,Agility,2022-06-06,5,Carried Over
Player 7,Agility,2022-06-07,7,Actual
Player 7,Agility,2022-06-08,9,Actual
Player 7,Agility,2022-06-09,8,Actual
Player 7,Agility,2022-06-10,8,Carried Over
Player 7,Agility,2022-06-13,8,Carried Over
Player 7,Agility,2022-06-14,9,Actual
Player 7,Agility,2022-06-15,3,Actual
Player 7,Agility,2022-06-16,6,Actual
Player 7,Agility,2022-06-17,8,Actual
Player 7,Agility,2022-06-20,5,Actual
Player 7,Agility,2022-06-21,5,Carried Over
Player 7,Agility,2022-06-22,5,Carried Over
Player 7,Agility,2022-06-23,7,Actual
Player 7,Agility,2022-06-24,7,Carried Over
Player 7,Agility,2022-06-27,7,Carried Over
Player 7,Agility,2022-06-28,6,Actual
Player 7,Agility,2022-06-29,8,Actual
Player 7,Agility,2022-06-30,8,Carried Over
Player 7,Agility,2022-07-01,9,Actual
Player 7,Agility,2022-07-04,8,Actual
Player 7,Agility,2022-07-05,8,Carried Over
Player 7,Agility,2022-07-06,10,Actual
Player 7,Agility,2022-07-07,10,Actual
Player 7,Agility,2022-07-08,10,Carried Over
Player 7,Agility,2022-07-11,10,Carried Over
Player 7,Agility,2022-07-12,4,Actual
Player 7,Agility,2022-07-13,5,Actual
Player 7,Agility,2022-07-14,5,Carried Over
Player 7,Agility,2022-07-15,7,Actual
Player 7,Agility,2022-07-18,9,Actual
Player 7,Agility,2022-07-19,5,Actual
Player 7,Agility,2022-07-20,5,Carried Over
Player 7,Agility,2022-07-21,9,Actual
Player 7,Agility,2022-07-22,9,Actual
Player 7,Agility,2022-07-25,10,Actual
Player 7,Agility,2022-07-26,5,Actual
Player 7,Agility,2022-07-27,5,Carried Over
Player 7,Agility,2022-07-28,8,Actual
Player 7,Agility,2022-07-29,8,Carried Over
Player 7,Cardio,2021-08-02,6,Actual
Player 7,Cardio,2021-08-03,6,Carried Over
Player 7,Cardio,2021-08-04,6,Carried Over
Player 7,Cardio,2021-08-05,4,Actual
Player 7,Cardio,2021-08-06,4,Carried Over
Player 7,Cardio,2021-08-09,4,Carried Over
Player 7,Cardio,2021-08-10,4,Actual
Player 7,Cardio,2021-08-11,4,Carried Over
Player 7,Cardio,2021-08-12,7,Actual
Player 7,Cardio,2021-08-13,7,Carried Over
Player 7,Cardio,2021-08-16,7,Carried Over
Player 7,Cardio,2021-08-17,7,Actual
Player 7,Cardio,2021-08-18,7,Carried Over
Player 7,Cardio,2021-08-19,7,Actual
Player 7,Cardio,2021-08-20,7,Carried Over
Player 7,Cardio,2021-08-23,7,Actual
Player 7,Cardio,2021-08-24,9,Actual
Player 7,Cardio,2021-08-25,9,Carried Over
Player 7,Cardio,2021-08-26,9,Carried Over
Player 7,Cardio,2021-08-27,9,Carried Over
Player 7,Cardio,2021-08-30,7,Actual
Player 7,Cardio,2021-08-31,7,Carried Over
Player 7,Cardio,2021-09-01,7,Carried Over
Player 7,Cardio,2021-09-02,9,Actual
Player 7,Cardio,2021-09-03,9,Carried Over
Player 7,Cardio,2021-09-06,9,Carried Over
Player 7,Cardio,2021-09-07,9,Carried Over
Player 7,Cardio,2021-09-08,4,Actual
Player 7,Cardio,2021-09-09,8,Actual
Player 7,Cardio,2021-09-10,6,Actual
Player 7,Cardio,2021-09-13,6,Carried Over
Player 7,Cardio,2021-09-14,5,Actual
Player 7,Cardio,2021-09-15,5,Carried Over
Player 7,Cardio,2021-09-16,4,Actual
Player 7,Cardio,2021-09-17,4,Carried Over
Player 7,Cardio,2021-09-20,4,Carried Over
Player 7,Cardio,2021-09-21,4,Carried Over
Player 7,Cardio,2021-09-22,9,Actual
Player 7,Cardio,2021-09-23,10,Actual
Player 7,Cardio,2021-09-24,10,Carried Over
Player 7,Cardio,2021-09-27,7,Actual
Player 7,Cardio,2021-09-28,7,Carried Over
Player 7,Cardio,2021-09-29,7,Carried Over
Player 7,Cardio,2021-09-30,7,Carried Over
Player 7,Cardio,2021-10-01,7,Carried Over
Player 7,Cardio,2021-10-04,7,Carried Over
Player 7,Cardio,2021-10-05,7,Carried Over
Player 7,Cardio,2021-10-06,7,Carried Over
Player 7,Cardio,2021-10-07,7,Carried Over
Player 7,Cardio,2021-10-08,6,Actual
Player 7,Cardio,2021-10-11,6,Carried Over
Player 7,Cardio,2021-10-12,6,Carried Over
Player 7,Cardio,2021-10-13,6,Carried Over
Player 7,Cardio,2021-10-14,8,Actual
Player 7,Cardio,2021-10-15,8,Carried Over
Player 7,Cardio,2021-10-18,8,Carried Over
Player 7,Cardio,2021-10-19,8,Carried Over
Player 7,Cardio,2021-10-20,5,Actual
Player 7,Cardio,2021-10-21,5,Carried Over
Player 7,Cardio,2021-10-22,5,Carried Over
Player 7,Cardio,2021-10-25,5,Carried Over
Player 7,Cardio,2021-10-26,5,Carried Over
Player 7,Cardio,2021-10-27,5,Carried Over
Player 7,Cardio,2021-10-28,10,Actual
Player 7,Cardio,2021-10-29,4,Actual
Player 7,Cardio,2021-11-01,4,Carried Over
Player 7,Cardio,2021-11-02,4,Carried Over
Player 7,Cardio,2021-11-03,8,Actual
Player 7,Cardio,2021-11-04,8,Carried Over
Player 7,Cardio,2021-11-05,8,Carried Over
Player 7,Cardio,2021-11-08,8,Carried Over
Player 7,Cardio,2021-11-09,8,Carried Over
Player 7,Cardio,2021-11-10,8,Carried Over
Player 7,Cardio,2021-11-11,8,Carried Over
Player 7,Cardio,2021-11-12,8,Carried Over
Player 7,Cardio,2021-11-15,8,Carried Over
Player 7,Cardio,2021-11-16,8,Carried Over
Player 7,Cardio,2021-11-17,6,Actual
Player 7,Cardio,2021-11-18,6,Carried Over
Player 7,Cardio,2021-11-19,6,Carried Over
Player 7,Cardio,2021-11-22,6,Carried Over
Player 7,Cardio,2021-11-23,6,Carried Over
Player 7,Cardio,2021-11-24,6,Carried Over
Player 7,Cardio,2021-11-25,6,Carried Over
Player 7,Cardio,2021-11-26,9,Actual
Player 7,Cardio,2021-11-29,9,Carried Over
Player 7,Cardio,2021-11-30,9,Carried Over
Player 7,Cardio,2021-12-01,9,Carried Over
Player 7,Cardio,2021-12-02,9,Carried Over
Player 7,Cardio,2021-12-03,9,Carried Over
Player 7,Cardio,2021-12-06,9,Carried Over
Player 7,Cardio,2021-12-07,9,Carried Over
Player 7,Cardio,2021-12-08,9,Carried Over
Player 7,Cardio,2021-12-09,9,Carried Over
Player 7,Cardio,2021-12-10,9,Carried Over
Player 7,Cardio,2021-12-13,9,Carried Over
Player 7,Cardio,2021-12-14,9,Carried Over
Player 7,Cardio,2021-12-15,9,Actual
Player 7,Cardio,2021-12-16,9,Carried Over
Player 7,Cardio,2021-12-17,9,Carried Over
Player 7,Cardio,2021-12-20,9,Carried Over
Player 7,Cardio,2021-12-21,9,Carried Over
Player 7,Cardio,2021-12-22,4,Actual
Player 7,Cardio,2021-12-23,4,Carried Over
Player 7,Cardio,2021-12-24,10,Actual
Player 7,Cardio,2021-12-27,10,Carried Over
Player 7,Cardio,2021-12-28,10,Carried Over
Player 7,Cardio,2021-12-29,6,Actual
Player 7,Cardio,2021-12-30,3,Actual
Player 7,Cardio,2021-12-31,3,Carried Over
Player 7,Cardio,2022-01-03,6,Actual
Player 7,Cardio,2022-01-04,6,Carried Over
Player 7,Cardio,2022-01-05,6,Carried Over
Player 7,Cardio,2022-01-06,4,Actual
Player 7,Cardio,2022-01-07,4,Carried Over
Player 7,Cardio,2022-01-10,4,Carried Over
Player 7,Cardio,2022-01-11,4,Actual
Player 7,Cardio,2022-01-12,6,Actual
Player 7,Cardio,2022-01-13,7,Actual
Player 7,Cardio,2022-01-14,10,Actual
Player 7,Cardio,2022-01-17,6,Actual
Player 7,Cardio,2022-01-18,7,Actual
Player 7,Cardio,2022-01-19,7,Carried Over
Player 7,Cardio,2022-01-20,7,Actual
Player 7,Cardio,2022-01-21,7,Carried Over
Player 7,Cardio,2022-01-24,7,Actual
Player 7,Cardio,2022-01-25,9,Actual
Player 7,Cardio,2022-01-26,9,Carried Over
Player 7,Cardio,2022-01-27,9,Carried Over
Player 7,Cardio,2022-01-28,9,Carried Over
Player 7,Cardio,2022-01-31,7,Actual
Player 7,Cardio,2022-02-01,7,Actual
Player 7,Cardio,2022-02-02,3,Actual
Player 7,Cardio,2022-02-03,9,Actual
Player 7,Cardio,2022-02-04,7,Actual
Player 7,Cardio,2022-02-07,4,Actual
Player 7,Cardio,2022-02-08,4,Carried Over
Player 7,Cardio,2022-02-09,4,Actual
Player 7,Cardio,2022-02-10,8,Actual
Player 7,Cardio,2022-02-11,6,Actual
Player 7,Cardio,2022-02-14,6,Carried Over
Player 7,Cardio,2022-02-15,5,Actual
Player 7,Cardio,2022-02-16,5,Carried Over
Player 7,Cardio,2022-02-17,4,Actual
Player 7,Cardio,2022-02-18,7,Actual
Player 7,Cardio,2022-02-21,7,Carried Over
Player 7,Cardio,2022-02-22,7,Carried Over
Player 7,Cardio,2022-02-23,9,Actual
Player 7,Cardio,2022-02-24,10,Actual
Player 7,Cardio,2022-02-25,10,Actual
Player 7,Cardio,2022-02-28,7,Actual
Player 7,Cardio,2022-03-01,7,Carried Over
Player 7,Cardio,2022-03-02,6,Actual
Player 7,Cardio,2022-03-03,6,Carried Over
Player 7,Cardio,2022-03-04,8,Actual
Player 7,Cardio,2022-03-07,8,Actual
Player 7,Cardio,2022-03-08,3,Actual
Player 7,Cardio,2022-03-09,6,Actual
Player 7,Cardio,2022-03-10,5,Actual
Player 7,Cardio,2022-03-11,4,Actual
Player 7,Cardio,2022-03-14,4,Carried Over
Player 7,Cardio,2022-03-15,8,Actual
Player 7,Cardio,2022-03-16,8,Carried Over
Player 7,Cardio,2022-03-17,5,Actual
Player 7,Cardio,2022-03-18,4,Actual
Player 7,Cardio,2022-03-21,5,Actual
Player 7,Cardio,2022-03-22,5,Actual
Player 7,Cardio,2022-03-23,5,Carried Over
Player 7,Cardio,2022-03-24,7,Actual
Player 7,Cardio,2022-03-25,9,Actual
Player 7,Cardio,2022-03-28,9,Carried Over
Player 7,Cardio,2022-03-29,10,Actual
Player 7,Cardio,2022-03-30,4,Actual
Player 7,Cardio,2022-03-31,8,Actual
Player 7,Cardio,2022-04-01,8,Carried Over
Player 7,Cardio,2022-04-04,8,Actual
Player 7,Cardio,2022-04-05,8,Carried Over
Player 7,Cardio,2022-04-06,8,Carried Over
Player 7,Cardio,2022-04-07,8,Actual
Player 7,Cardio,2022-04-08,8,Carried Over
Player 7,Cardio,2022-04-11,4,Actual
Player 7,Cardio,2022-04-12,4,Carried Over
Player 7,Cardio,2022-04-13,3,Actual
Player 7,Cardio,2022-04-14,4,Actual
Player 7,Cardio,2022-04-15,4,Carried Over
Player 7,Cardio,2022-04-18,6,Actual
Player 7,Cardio,2022-04-19,6,Carried Over
Player 7,Cardio,2022-04-20,6,Carried Over
Player 7,Cardio,2022-04-21,6,Actual
Player 7,Cardio,2022-04-22,6,Carried Over
Player 7,Cardio,2022-04-25,9,Actual
Player 7,Cardio,2022-04-26,9,Carried Over
Player 7,Cardio,2022-04-27,9,Actual
Player 7,Cardio,2022-04-28,9,Carried Over
Player 7,Cardio,2022-04-29,9,Carried Over
Player 7,Cardio,2022-05-02,8,Actual
Player 7,Cardio,2022-05-03,8,Carried Over
Player 7,Cardio,2022-05-04,8,Actual
Player 7,Cardio,2022-05-05,9,Actual
Player 7,Cardio,2022-05-06,5,Actual
Player 7,Cardio,2022-05-09,5,Carried Over
Player 7,Cardio,2022-05-10,5,Actual
Player 7,Cardio,2022-05-11,5,Carried Over
Player 7,Cardio,2022-05-12,7,Actual
Player 7,Cardio,2022-05-13,7,Actual
Player 7,Cardio,2022-05-16,9,Actual
Player 7,Cardio,2022-05-17,9,Carried Over
Player 7,Cardio,2022-05-18,9,Carried Over
Player 7,Cardio,2022-05-19,4,Actual
Player 7,Cardio,2022-05-20,4,Carried Over
Player 7,Cardio,2022-05-23,4,Actual
Player 7,Cardio,2022-05-24,4,Carried Over
Player 7,Cardio,2022-05-25,10,Actual
Player 7,Cardio,2022-05-26,10,Actual
Player 7,Cardio,2022-05-27,3,Actual
Player 7,Cardio,2022-05-30,6,Actual
Player 7,Cardio,2022-05-31,3,Actual
Player 7,Cardio,2022-06-01,3,Carried Over
Player 7,Cardio,2022-06-02,3,Carried Over
Player 7,Cardio,2022-06-03,3,Carried Over
Player 7,Cardio,2022-06-06,9,Actual
Player 7,Cardio,2022-06-07,4,Actual
Player 7,Cardio,2022-06-08,6,Actual
Player 7,Cardio,2022-06-09,7,Actual
Player 7,Cardio,2022-06-10,9,Actual
Player 7,Cardio,2022-06-13,9,Carried Over
Player 7,Cardio,2022-06-14,6,Actual
Player 7,Cardio,2022-06-15,3,Actual
Player 7,Cardio,2022-06-16,3,Carried Over
Player 7,Cardio,2022-06-17,3,Actual
Player 7,Cardio,2022-06-20,3,Actual
Player 7,Cardio,2022-06-21,3,Carried Over
Player 7,Cardio,2022-06-22,4,Actual
Player 7,Cardio,2022-06-23,4,Carried Over
Player 7,Cardio,2022-06-24,5,Actual
Player 7,Cardio,2022-06-27,7,Actual
Player 7,Cardio,2022-06-28,7,Carried Over
Player 7,Cardio,2022-06-29,8,Actual
Player 7,Cardio,2022-06-30,8,Carried Over
